_id,age,annual_income,spending_score,work_experience,family_size,profession_doctor,profession_engineer,profession_entertainment,profession_executive,profession_healthcare,profession_homemaker,profession_lawyer,profession_marketing,__v
654d95070bea87a82150483e,26,0.951193321,0.21,0.352941176,0,0,0,1,0,0,0,0,0,
654d95070bea87a82150483f,2,0.645867329,1,0.470588235,0,0,0,1,0,0,0,0,0,
654d95070bea87a821504840,60,0.89141672,0.55,0.411764706,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a821504841,67,0.490467117,0.25,0.235294118,0,0,0,0,0,0,0,0,0,
654d95070bea87a821504842,4,0.399280954,0.4,0.235294118,0.5,0,0,0,0,0,1,0,0,
654d95070bea87a821504843,7,0.628307031,0.58,0.470588235,0,0,1,0,0,0,0,0,0,
654d95070bea87a821504844,28,0.429242949,0.36,0.235294118,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504845,67,0.354638003,0.75,0,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504846,30,0.577463232,0.61,0.058823529,0,0,0,0,1,0,0,0,0,
654d95070bea87a821504847,38,0.877472707,0.39,0.764705882,0.375,0,0,0,0,0,0,0,1,
654d95070bea87a821504848,40,0.657890027,0.34,0.058823529,0.75,0,1,0,0,0,0,0,0,
654d95070bea87a821504849,6,0.772610989,0.83,0.058823529,0.75,0,0,0,0,0,0,1,0,
654d95070bea87a82150484a,3,0.776674703,0.45,0.235294118,0.5,0,0,0,1,0,0,0,0,
654d95070bea87a82150484b,51,0.619137356,0.6,0.411764706,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a82150484c,63,0.44927727,0.57,0,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a82150484d,65,0.918188805,0.08,0,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a82150484e,44,0.372614147,0.68,0.058823529,0.25,1,0,0,0,0,0,0,0,
654d95070bea87a82150484f,90,0.397280681,0.63,0,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a821504850,76,0.474180677,0.49,0.058823529,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a821504851,62,0.975859855,0.54,0,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a821504852,5,0.884910567,0.69,0.823529412,0.625,1,0,0,0,0,0,0,0,
654d95070bea87a821504853,67,0.971859307,0.38,0.705882353,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a821504854,38,0.929342963,0.45,0.470588235,0,0,0,0,0,1,0,0,0,
654d95070bea87a821504855,31,0.402276101,0.21,0.529411765,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a821504856,2,0.864581469,0.51,0.529411765,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a821504857,82,0.574752335,0.38,0.294117647,0.75,0,0,0,0,0,0,1,0,
654d95070bea87a821504858,66,0.699837873,0.26,0.235294118,0,0,0,0,0,1,0,0,0,
654d95070bea87a821504859,75,0.866423826,0.32,0.470588235,0,0,0,0,0,1,0,0,0,
654d95070bea87a82150485a,69,0.982529188,0.32,0.411764706,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a82150485b,62,0.588812153,0.86,0.352941176,0,0,0,0,0,1,0,0,0,
654d95070bea87a82150485c,0,0.641803615,0.41,0.411764706,0,0,0,0,0,0,0,1,0,
654d95070bea87a82150485d,11,0.752981987,0.42,0.058823529,0.25,0,0,0,1,0,0,0,0,
654d95070bea87a82150485e,22,0.693505427,0.23,0.058823529,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a82150485f,76,0.751687073,0.23,0,0,0,0,0,0,0,0,1,0,
654d95070bea87a821504860,85,0.75127649,0.46,0,0.625,0,1,0,0,0,0,0,0,
654d95070bea87a821504861,21,0.816695969,0.16,0.823529412,0.25,0,0,0,0,0,0,0,1,
654d95070bea87a821504862,64,0.808568541,0.48,0.058823529,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a821504863,94,0.759009128,0.34,0,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a821504864,83,0.916751766,0.22,0.235294118,0.375,0,0,0,0,0,0,1,0,
654d95070bea87a821504865,93,0.38764252,0.5,0,0.25,0,0,0,0,0,0,0,1,
654d95070bea87a821504866,12,0.896538474,0.46,0.470588235,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504867,0,0.74405445,0.1,0,0.125,0,1,0,0,0,0,0,0,
654d95070bea87a821504868,79,0.881231116,0.09,0.705882353,0.5,0,0,0,0,0,0,0,1,
654d95070bea87a821504869,90,0.306826197,0.49,0.294117647,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150486a,45,0.420062745,0.77,0,0.125,1,0,0,0,0,0,0,0,
654d95070bea87a82150486b,82,0.769147357,0.52,0.470588235,0.75,0,0,0,0,0,0,0,1,
654d95070bea87a82150486c,57,0.301814985,0.14,0.058823529,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a82150486d,43,0.597844968,0.06,0.058823529,0.125,0,0,1,0,0,0,0,0,
654d95070bea87a82150486e,63,0.645656774,0.65,0.352941176,0.125,0,1,0,0,0,0,0,0,
654d95070bea87a82150486f,62,0.799246213,0.13,0,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a821504870,43,0.97855496,0.8,0.529411765,0.375,0,0,0,0,0,1,0,0,
654d95070bea87a821504871,34,0.494957205,0.98,0.058823529,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a821504872,30,0.827955404,0.22,0.117647059,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a821504873,97,0.92642151,0.42,0.588235294,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a821504874,68,0.5369998,0.37,0,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504875,16,0.410066641,0.67,0.058823529,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a821504876,15,0.427100551,0.86,0.529411765,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a821504877,25,0.675134492,0.48,0,0.125,0,0,0,1,0,0,0,0,
654d95070bea87a821504878,29,0.328860791,0.24,0.352941176,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504879,85,0.436133366,0.75,0.352941176,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a82150487a,30,0.312063756,0.38,0.411764706,0.75,1,0,0,0,0,0,0,0,
654d95070bea87a82150487b,13,0.745259878,0.92,0,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a82150487c,88,0.902028699,0.9,0.352941176,0.375,0,0,0,1,0,0,0,0,
654d95070bea87a82150487d,5,0.412024803,0.65,0.529411765,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a82150487e,95,0.40345521,0.61,0,0,0,0,0,0,0,0,0,0,
654d95070bea87a82150487f,92,0.412203775,0.66,0.294117647,0.125,0,0,0,1,0,0,0,0,
654d95070bea87a821504880,63,0.415693727,0.89,0.058823529,0.125,0,1,0,0,0,0,0,0,
654d95070bea87a821504881,75,0.344931412,0.73,0.058823529,0.5,0,0,0,0,0,0,0,1,
654d95070bea87a821504882,67,0.495852064,0.71,0.294117647,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504883,58,0.714334593,0.48,0.470588235,0.75,0,1,0,0,0,0,0,0,
654d95070bea87a821504884,52,0.68732037,0.31,0.470588235,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a821504885,85,0.801704444,0.68,0.058823529,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a821504886,31,0.76106204,0.89,0.058823529,0,1,0,0,0,0,0,0,0,
654d95070bea87a821504887,84,0.491056671,0.6,0.588235294,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a821504888,93,0.464231948,0.03,0.588235294,0.125,0,0,0,0,0,0,0,1,
654d95070bea87a821504889,18,0.328265973,0.81,0.411764706,0.25,0,0,0,0,0,0,1,0,
654d95070bea87a82150488a,73,0.391369345,0.39,0.588235294,0,0,0,0,0,0,0,1,0,
654d95070bea87a82150488b,3,0.758540642,0.42,0.470588235,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a82150488c,1,0.397517555,0.17,0.411764706,0.25,0,0,0,0,0,0,1,0,
654d95070bea87a82150488d,53,0.847379115,0.62,0.235294118,0.125,1,0,0,0,0,0,0,0,
654d95070bea87a82150488e,75,0.541674124,0.28,0.411764706,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150488f,15,0.918552012,0.37,0.529411765,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504890,47,0.829908303,0.57,0.352941176,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a821504891,66,0.623164222,0.08,0.588235294,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a821504892,17,0.613047049,1,0.470588235,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504893,1,0.848600335,0.14,0.529411765,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a821504894,16,0.908550644,0.5,0.235294118,0.625,0,0,0,0,0,0,0,1,
654d95070bea87a821504895,52,0.880194132,0.94,0.470588235,0.75,0,0,0,0,0,1,0,0,
654d95070bea87a821504896,21,0.366597534,0.19,0.294117647,0,0,0,0,0,0,0,0,0,
654d95070bea87a821504897,19,0.63279712,0.46,0.411764706,0.125,0,0,0,0,0,1,0,0,
654d95070bea87a821504898,29,0.949608894,0.23,0.411764706,0.625,0,1,0,0,0,0,0,0,
654d95070bea87a821504899,40,0.598708244,0.93,0.294117647,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a82150489a,76,0.588064683,0.41,0.058823529,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a82150489b,91,0.330613663,0.2,0,0.375,0,1,0,0,0,0,0,0,
654d95070bea87a82150489c,24,0.355743418,0.13,0.058823529,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a82150489d,4,0.508190595,0.6,0.529411765,0,0,0,0,0,0,0,0,0,
654d95070bea87a82150489e,90,0.471996168,0.69,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a82150489f,56,0.521018666,0.65,0,0,0,1,0,0,0,0,0,0,
654d95070bea87a8215048a0,14,0.657974249,0.17,0.058823529,0.25,0,0,0,0,0,0,1,0,
654d95070bea87a8215048a1,52,0.995351996,0.12,0,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215048a2,14,0.809805552,0.03,0.058823529,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215048a3,30,0.559623949,0.16,0,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a8215048a4,70,0.331103204,0.6,0.470588235,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a8215048a5,14,0.787570931,0.78,0.235294118,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a8215048a6,95,0.379357175,0.97,0,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a8215048a7,25,0.428305979,0.87,0,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215048a8,95,0.624164359,0.1,0.058823529,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a8215048a9,12,0.433648815,0.97,0.058823529,0.25,0,0,0,1,0,0,0,0,
654d95070bea87a8215048aa,82,0.604166886,0.55,0.588235294,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a8215048ab,2,0.766404876,0.81,0.058823529,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215048ac,51,0.85312727,0.86,0.058823529,0,0,1,0,0,0,0,0,0,
654d95070bea87a8215048ad,63,0.909977155,0.11,0,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a8215048ae,30,0.958878583,0.06,0.058823529,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215048af,68,0.376193584,0.81,0.294117647,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a8215048b0,21,0.450419531,0.01,0,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a8215048b1,99,0.29925674,0.72,0.352941176,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a8215048b2,0,0.614726226,0.73,0.529411765,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a8215048b3,80,0.356790929,0.01,0.235294118,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a8215048b4,51,0.369271585,0.29,0,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a8215048b5,18,0.978349669,0.82,0.176470588,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215048b6,43,0.855880278,0.17,0.176470588,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215048b7,29,0.421626117,0.54,0.588235294,0.625,0,0,0,0,0,0,1,0,
654d95070bea87a8215048b8,20,0.972769958,0.08,0.058823529,0,0,0,0,0,0,0,1,0,
654d95070bea87a8215048b9,39,0.310084538,0.37,0.352941176,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215048ba,9,0.768584122,0.69,0.529411765,0.5,0,0,0,0,0,0,0,1,
654d95070bea87a8215048bb,45,0.711539474,0.39,0.529411765,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a8215048bc,65,0.601366503,0.64,0,0,0,0,0,0,0,0,0,0,
654d95070bea87a8215048bd,64,0.827518503,0.52,0,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a8215048be,81,0.678166486,0.23,0.294117647,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a8215048bf,54,0.269331593,0.24,0,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a8215048c0,32,0.684925306,0.36,0,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a8215048c1,29,0.458031099,0.71,0.647058824,0.375,1,0,0,0,0,0,0,0,
654d95070bea87a8215048c2,25,0.586285492,0.93,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a8215048c3,5,0.440607662,0.82,0.058823529,0,0,0,1,0,0,0,0,0,
654d95070bea87a8215048c4,55,0.476686283,0.49,0.470588235,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a8215048c5,12,0.986150736,0.14,0.352941176,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a8215048c6,81,0.585206397,0.48,0.529411765,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a8215048c7,87,0.339314854,0.63,0.235294118,0.375,0,1,0,0,0,0,0,0,
654d95070bea87a8215048c8,12,0.577015802,0.97,0.411764706,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215048c9,91,0.996752187,0.04,0.411764706,0,0,0,0,0,0,0,1,0,
654d95070bea87a8215048ca,63,0.636692389,0.79,0.352941176,0,0,0,0,0,0,0,0,0,
654d95070bea87a8215048cb,97,0.889058503,0.54,0.470588235,0.75,0,0,0,0,0,1,0,0,
654d95070bea87a8215048cc,89,0.686572899,0.52,0.352941176,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a8215048cd,59,0.847963406,0.56,0.529411765,0,0,1,0,0,0,0,0,0,
654d95070bea87a8215048ce,26,0.368408309,0.02,0.294117647,0.375,0,0,0,0,0,1,0,0,
654d95070bea87a8215048cf,5,0.893290661,0.98,0.294117647,0,1,0,0,0,0,0,0,0,
654d95070bea87a8215048d0,32,0.983803047,0.49,0.058823529,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a8215048d1,98,0.574083822,0.41,0.352941176,0,0,1,0,0,0,0,0,0,
654d95070bea87a8215048d2,31,0.992872709,0.3,0.176470588,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215048d3,59,0.572051965,0.57,0.235294118,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a8215048d4,80,0.934870035,0.34,0,0.125,0,0,1,0,0,0,0,0,
654d95070bea87a8215048d5,12,0.45987872,0.03,0.058823529,0.125,0,0,0,0,0,0,0,1,
654d95070bea87a8215048d6,80,0.504958573,0.23,0,0.125,0,1,0,0,0,0,0,0,
654d95070bea87a8215048d7,59,0.511570004,0.87,0,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a8215048d8,56,0.546590586,0.17,0.058823529,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a8215048d9,18,0.680408898,0.11,0.058823529,0.25,1,0,0,0,0,0,0,0,
654d95070bea87a8215048da,66,0.795814164,0.19,0.058823529,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a8215048db,67,0.93440155,0.62,0.117647059,0.25,0,1,0,0,0,0,0,0,
654d95070bea87a8215048dc,39,0.737464074,0.51,0,0.75,0,0,0,0,0,0,1,0,
654d95070bea87a8215048dd,23,0.355496015,0.97,0.411764706,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a8215048de,47,0.701338078,0.61,0.058823529,0.625,0,0,0,1,0,0,0,0,
654d95070bea87a8215048df,41,0.463089686,0.05,0.529411765,0.75,0,0,0,0,0,1,0,0,
654d95070bea87a8215048e0,40,0.865118385,0.23,0,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a8215048e1,36,0.290087065,0.53,0.470588235,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215048e2,12,0.355906598,0.4,0.058823529,0.125,0,0,1,0,0,0,0,0,
654d95070bea87a8215048e3,60,0.975428216,0.47,0,0.125,0,0,1,0,0,0,0,0,
654d95070bea87a8215048e4,24,0.814779917,0.84,0.176470588,0.5,0,0,0,1,0,0,0,0,
654d95070bea87a8215048e5,17,0.577758009,0.96,0.529411765,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215048e6,92,0.603087791,0.51,0.058823529,0.25,0,0,0,1,0,0,0,0,
654d95070bea87a8215048e7,32,0.687973091,0.93,0.058823529,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a8215048e8,39,0.610167707,0.24,0.764705882,0.625,1,0,0,0,0,0,0,0,
654d95070bea87a8215048e9,50,0.367492394,0.53,0.529411765,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a8215048ea,85,0.621985114,0.74,0,0.375,0,1,0,0,0,0,0,0,
654d95070bea87a8215048eb,65,0.297846021,0.65,0.117647059,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a8215048ec,17,0.978254919,0.36,0.235294118,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215048ed,31,0.904465874,0.22,0.588235294,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a8215048ee,24,0.410456168,0.95,0.647058824,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a8215048ef,97,0.349058292,0.75,0,0,0,0,1,0,0,0,0,0,
654d95070bea87a8215048f0,92,0.430790529,0.11,0,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a8215048f1,80,0.293261183,0.05,0.294117647,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a8215048f2,33,0.833456157,0.45,0.117647059,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a8215048f3,8,0.390858749,0.45,0.058823529,0.625,0,0,0,0,0,0,1,0,
654d95070bea87a8215048f4,67,0.629691431,0.03,0.235294118,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a8215048f5,8,0.682951351,0.06,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a8215048f6,61,0.531688547,0.6,0,0.625,0,0,0,0,0,0,1,0,
654d95070bea87a8215048f7,83,0.460741996,0.49,0.529411765,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a8215048f8,8,0.798256604,0.98,0.470588235,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a8215048f9,69,0.324449662,0.67,0,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a8215048fa,14,0.866744923,0.59,0.058823529,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a8215048fb,80,0.661264173,0.62,0,0.375,0,0,0,1,0,0,0,0,
654d95070bea87a8215048fc,85,0.547727584,0.22,0.470588235,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a8215048fd,88,0.439718067,0.56,0.058823529,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a8215048fe,76,0.875093434,0.13,0.411764706,0.25,0,0,0,1,0,0,0,0,
654d95070bea87a8215048ff,32,0.531072673,0.6,0.235294118,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a821504900,99,0.294629791,0.83,0.058823529,0.75,0,0,1,0,0,0,0,0,
654d95070bea87a821504901,85,0.706844094,0.39,0.117647059,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a821504902,25,0.561492625,0.22,0.058823529,0.75,0,0,0,0,0,0,1,0,
654d95070bea87a821504903,99,0.767352375,0.94,0.058823529,0.5,0,0,0,1,0,0,0,0,
654d95070bea87a821504904,41,0.627764852,0.91,0.058823529,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a821504905,1,0.790497647,0.59,0.117647059,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a821504906,45,0.291997852,0.51,0.058823529,0.25,0,0,0,0,1,0,0,0,
654d95070bea87a821504907,55,0.523350564,0.82,0,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a821504908,20,0.769689536,0.25,0,0.25,0,0,0,0,0,0,0,1,
654d95070bea87a821504909,33,0.443418573,0.31,0.058823529,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a82150490a,92,0.300209502,0.75,0.058823529,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a82150490b,93,0.467490288,0.52,0,0.375,0,1,0,0,0,0,0,0,
654d95070bea87a82150490c,60,0.881278491,0.38,0.294117647,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a82150490d,38,0.536104941,0.17,0.176470588,0.125,1,0,0,0,0,0,0,0,
654d95070bea87a82150490e,15,0.600403213,0.87,0.117647059,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a82150490f,74,0.776153579,0.16,0.058823529,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a821504910,47,0.437128239,0.76,0,0,0,0,0,1,0,0,0,0,
654d95070bea87a821504911,96,0.88954278,0.81,0.529411765,0.5,1,0,0,0,0,0,0,0,
654d95070bea87a821504912,97,0.388826892,0.65,0.235294118,0.5,0,0,0,0,1,0,0,0,
654d95070bea87a821504913,35,0.872603619,0.51,0.058823529,0.375,0,0,0,0,1,0,0,0,
654d95070bea87a821504914,19,0.938112584,0.38,0,0.25,0,0,0,0,0,0,0,1,
654d95070bea87a821504915,60,0.855969764,0.98,0.058823529,0.625,0,1,0,0,0,0,0,0,
654d95070bea87a821504916,37,0.525714045,0.53,0.647058824,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a821504917,49,0.750450062,0.77,0.058823529,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504918,1,0.586522366,0.8,0.470588235,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a821504919,43,0.988772148,0.38,0.058823529,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a82150491a,46,0.904971207,0.5,0.058823529,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150491b,65,0.606919894,0.87,0.352941176,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a82150491c,75,0.495483592,0.27,0.352941176,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a82150491d,40,0.907376799,0.39,0.294117647,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a82150491e,28,0.771668755,0.31,0.058823529,0.375,0,1,0,0,0,0,0,0,
654d95070bea87a82150491f,78,0.337188247,0.44,0,0.25,1,0,0,0,0,0,0,0,
654d95070bea87a821504920,22,0.861091518,0.49,0.529411765,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a821504921,6,0.490519755,0.83,0.058823529,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a821504922,46,0.788339457,0.01,0,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a821504923,17,0.614936781,0.84,0.058823529,0.25,1,0,0,0,0,0,0,0,
654d95070bea87a821504924,46,0.575584027,0.37,0.058823529,0.125,0,0,1,0,0,0,0,0,
654d95070bea87a821504925,72,0.587380378,0.99,0.411764706,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504926,38,0.877193721,0.66,0.470588235,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a821504927,50,0.954183204,0.56,0.058823529,0,0,0,0,0,0,0,0,0,
654d95070bea87a821504928,47,0.343241707,0.81,0.058823529,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a821504929,72,0.590322886,0.21,0.470588235,0.375,0,0,0,0,0,1,0,0,
654d95070bea87a82150492a,8,0.55245981,0.57,0.058823529,0.625,1,0,0,0,0,0,0,0,
654d95070bea87a82150492b,34,0.731726447,0.24,0,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a82150492c,53,0.357501553,0.82,0,0.625,0,0,0,0,1,0,0,0,
654d95070bea87a82150492d,82,0.526298336,0.88,0,0,0,0,0,1,0,0,0,0,
654d95070bea87a82150492e,63,0.690210239,0.4,0.529411765,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150492f,58,0.911651068,0.37,0.529411765,0.375,1,0,0,0,0,0,0,0,
654d95070bea87a821504930,23,0.645941024,0.21,0.058823529,0,0,0,0,0,0,0,0,1,
654d95070bea87a821504931,80,0.293682293,0.3,0.058823529,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a821504932,45,0.388958489,0.45,0.058823529,0.375,1,0,0,0,0,0,0,0,
654d95070bea87a821504933,30,0.414904145,0.46,0.058823529,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504934,84,0.802609831,0.12,0,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504935,45,0.801299125,0.87,0.235294118,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504936,85,0.619447924,0.18,0.058823529,0.25,0,0,1,0,0,0,0,0,
654d95070bea87a821504937,23,0.771016034,0.87,0.058823529,0.375,0,0,0,0,0,0,0,0,
654d95070bea87a821504938,79,0.34768442,0.75,0.058823529,0.75,0,0,0,0,1,0,0,0,
654d95070bea87a821504939,47,0.854495878,0.72,0.058823529,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a82150493a,93,0.873898533,0.71,0,0.25,1,0,0,0,0,0,0,0,
654d95070bea87a82150493b,95,0.354774864,0.81,0.117647059,0.5,0,0,1,0,0,0,0,0,
654d95070bea87a82150493c,44,0.388263657,0.7,0.058823529,0.625,0,0,1,0,0,0,0,0,
654d95070bea87a82150493d,95,0.882110183,0.66,0,0,0,0,1,0,0,0,0,0,
654d95070bea87a82150493e,28,0.685709623,0.45,0.470588235,0.375,0,1,0,0,0,0,0,0,
654d95070bea87a82150493f,91,0.499257793,0.95,0,0.5,0,1,0,0,0,0,0,0,
654d95070bea87a821504940,81,0.817985619,0.01,0.529411765,0.5,0,1,0,0,0,0,0,0,
654d95070bea87a821504941,90,0.726483624,0.16,0.470588235,0.75,0,0,0,0,0,0,0,0,
654d95070bea87a821504942,79,0.780559445,0.77,0,0.375,0,0,1,0,0,0,0,0,
654d95070bea87a821504943,6,0.53181488,0.28,0.058823529,0,0,0,0,0,0,0,0,0,
654d95070bea87a821504944,38,0.278374936,0.24,0.058823529,0,0,0,0,0,0,0,1,0,
654d95070bea87a821504945,87,0.806584059,0.15,0.470588235,0,0,0,0,0,1,0,0,0,
654d95070bea87a821504946,93,0.3329982,0.13,0.058823529,0.75,0,1,0,0,0,0,0,0,
654d95070bea87a821504947,44,0.474628107,0.84,0,0.25,0,1,0,0,0,0,0,0,
654d95070bea87a821504948,10,0.853148326,0.78,0,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a821504949,84,0.282259678,0.27,0,0.25,0,0,0,0,0,0,0,0,
654d95070bea87a82150494a,7,0.910192974,0.94,0.176470588,0.375,0,0,0,1,0,0,0,0,
654d95070bea87a82150494b,41,0.496467938,0.86,0,0.625,0,0,0,0,0,0,0,0,
654d95070bea87a82150494c,87,0.744222894,0.03,0.411764706,0.5,0,0,0,0,0,0,0,0,
654d95070bea87a82150494d,33,0.35728047,0.55,0,0.125,0,0,0,0,0,0,0,0,
654d95070bea87a82150494e,34,0.929358754,0.62,0.058823529,0.125,0,0,0,0,1,0,0,0,
654d95070bea87a82150494f,53,0.712418541,0.56,0.588235294,0.125,0,0,0,0,1,0,0,0,
