Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
0,0.3434343434343434,0.48620337519871143,14,0.625,0.0,0.625
1,0.7474747474747475,0.9213945066166949,25,0.0,0.23529411764705882,0.0
1,0.9797979797979798,0.7753745249349911,93,0.875,0.058823529411764705,0.5
1,0.5656565656565656,0.6279596155263352,49,0.25,0.0,0.75
0,0.30303030303030304,0.6648594018128796,44,0.0,0.0,0.0
1,0.13131313131313133,0.5297935506964111,49,0.5,0.058823529411764705,0.25
0,0.9595959595959596,0.8878214913619759,16,0.25,0.6470588235294118,0.5
0,0.020202020202020204,0.5547653889479613,42,0.5,0.058823529411764705,0.75
0,0.7878787878787878,0.922120921810353,43,0.5,0.5294117647058824,0.375
0,0.5454545454545454,0.8686399191468306,12,0.375,0.058823529411764705,0.125
0,0.8585858585858586,0.35905966079568785,26,0.625,0.4117647058823529,0.375
1,0.13131313131313133,0.3398991440934023,71,0.0,0.058823529411764705,0.125
0,0.8585858585858586,0.48738774779706695,99,0.0,0.47058823529411764,0.125
0,0.41414141414141414,0.36705022792592673,97,0.0,0.058823529411764705,0.375
0,0.25252525252525254,0.8253392569509512,57,1.0,0.11764705882352941,0.375
0,0.7474747474747475,0.29924094876140944,41,0.0,0.29411764705882354,0.0
1,0.08080808080808081,0.7814227210039268,55,0.625,0.0,0.625
1,0.6262626262626263,0.7928400728520745,32,0.0,0.5882352941176471,0.625
1,0.5252525252525253,0.5277616937054544,10,0.0,0.058823529411764705,0.625
0,0.36363636363636365,0.5784738964279322,56,0.625,0.29411764705882354,0.125
1,0.1111111111111111,0.8037099813658711,24,0.875,0.0,0.25
0,0.8484848484848485,0.7041226694179203,83,0.0,0.058823529411764705,0.25
0,1.0,0.30360470380157284,99,0.875,0.0,0.5
0,0.5151515151515151,0.5914388284712645,27,0.0,0.0,0.625
0,0.5757575757575758,0.38871108678029626,52,0.0,0.058823529411764705,0.75
1,0.9292929292929293,0.47128028045943127,42,0.625,0.35294117647058826,0.125
1,0.29292929292929293,0.6216219061555792,100,0.375,0.4117647058823529,0.25
1,0.6262626262626263,0.7592723214755703,49,0.375,0.058823529411764705,0.375
0,0.43434343434343436,0.741554107404171,90,0.375,0.0,0.375
1,0.7272727272727273,0.4047290681882784,26,1.0,0.0,0.0
0,0.2828282828282828,0.6139998105003842,88,0.0,0.35294117647058826,0.25
0,0.5757575757575758,0.7528451261751609,3,0.5,0.29411764705882354,0.375
0,0.8686868686868687,0.7668365144704012,91,0.875,0.5294117647058824,0.625
0,0.26262626262626265,0.33898322928400726,7,0.875,0.058823529411764705,0.625
0,0.13131313131313133,0.5501384399970523,40,1.0,0.5294117647058824,0.25
1,0.010101010101010102,0.3767041805720783,68,0.0,0.058823529411764705,0.5
0,0.898989898989899,0.6459147041174056,64,0.75,0.11764705882352941,0.25
0,0.9191919191919192,0.2723162116921263,96,0.625,0.0,0.5
0,0.6767676767676768,0.7268731510627771,63,1.0,0.058823529411764705,0.75
1,0.6363636363636364,0.7752534557360481,51,0.875,0.0,0.375
0,0.9090909090909091,0.9861296809037026,62,0.625,0.0,0.625
0,0.8787878787878788,0.684156779348753,97,0.5,0.058823529411764705,0.625
0,0.898989898989899,0.7957720530177814,55,0.625,0.058823529411764705,0.125
0,0.3434343434343434,0.39141145630454693,60,0.0,0.0,0.625
1,0.898989898989899,0.4419183677766431,82,0.625,0.0,0.25
1,0.31313131313131315,0.3312295366734395,24,0.25,0.058823529411764705,0.625
1,0.5555555555555556,0.34350490067061806,93,0.125,0.11764705882352941,0.25
0,0.030303030303030304,0.9925410845694674,4,0.625,0.5294117647058824,0.125
1,0.6464646464646465,0.8621337656731974,84,0.625,0.17647058823529413,0.0
0,0.010101010101010102,0.5702990935601714,97,0.125,0.0,0.25
0,0.20202020202020202,0.8209070714939939,21,0.625,0.4117647058823529,0.375
0,0.18181818181818182,0.9636634486824512,29,0.0,0.4117647058823529,0.375
0,0.8383838383838383,0.6532683419836399,20,0.625,0.23529411764705882,0.625
0,0.21212121212121213,0.7198195542547927,3,0.625,0.058823529411764705,0.0
1,0.1919191919191919,0.9974943939697011,18,0.0,0.23529411764705882,0.0
0,0.7474747474747475,0.40083906218745724,48,0.0,0.5294117647058824,0.625
0,0.4444444444444444,0.9767126027772222,54,0.0,0.0,0.0
0,0.5252525252525253,0.6293861265225767,19,0.0,0.29411764705882354,0.125
0,0.1414141414141414,0.42008906481939634,30,0.25,0.058823529411764705,0.625
1,0.10101010101010101,0.9515723204227947,66,0.375,0.058823529411764705,0.5
0,0.8080808080808081,0.4744965100487435,50,0.875,0.058823529411764705,0.125
0,0.8282828282828283,0.9710855169654795,84,0.5,0.0,0.125
0,0.32323232323232326,0.34788444734542623,75,0.0,0.35294117647058826,0.25
0,0.16161616161616163,0.3160643035362734,83,0.0,0.23529411764705882,0.0
1,0.6161616161616161,0.2765799530462063,23,0.5,0.0,0.625
1,0.5757575757575758,0.26545211449987893,23,0.0,0.0,0.0
1,0.9595959595959596,0.9381704864876246,45,0.25,0.058823529411764705,0.125
0,0.3838383838383838,0.8481686967690315,98,0.0,0.47058823529411764,0.25
1,0.7070707070707071,0.46309494983524063,38,0.875,0.058823529411764705,0.625
0,0.40404040404040403,0.943023782201775,91,0.0,0.29411764705882354,0.125
0,0.9292929292929293,0.8603387832019118,32,0.5,0.058823529411764705,0.625
0,0.7373737373737373,0.5693358038468422,18,0.375,0.47058823529411764,0.75
0,0.6262626262626263,0.38646867466074303,14,0.625,0.0,0.0
0,0.12121212121212122,0.7286523418994179,78,0.125,0.6470588235294118,0.625
1,0.6565656565656566,0.28651815511596324,93,0.625,0.058823529411764705,0.75
0,0.8888888888888888,0.8866318548854054,81,0.0,0.11764705882352941,0.125
0,0.5555555555555556,0.3754303220440692,54,0.375,0.058823529411764705,0.625
0,1.0,0.6450777474812343,14,0.0,0.11764705882352941,0.5
0,0.20202020202020202,0.7444597681788034,32,0.375,0.058823529411764705,0.5
1,0.9797979797979798,0.7485971764557255,32,0.0,0.4117647058823529,0.375
0,0.9393939393939394,0.3294661374714435,43,0.0,0.5294117647058824,0.625
1,0.8484848484848485,0.9081400612715425,83,0.0,0.35294117647058826,0.125
0,0.16161616161616163,0.8295240401318075,76,0.5,0.11764705882352941,0.625
0,0.10101010101010101,0.7543821786139155,57,0.125,0.23529411764705882,0.75
0,0.5959595959595959,0.6307863181277438,38,0.125,0.058823529411764705,0.125
0,0.5454545454545454,0.372698369250529,35,0.375,0.0,0.5
1,0.8282828282828283,0.7317211828987125,47,0.0,0.058823529411764705,0.375
1,0.8383838383838383,0.6667701896048933,53,0.0,0.058823529411764705,0.625
1,0.8787878787878788,0.6459936622906293,10,0.5,0.5294117647058824,0.375
1,0.010101010101010102,0.42005748155010686,47,0.0,0.0,0.0
1,0.898989898989899,0.5272037226146736,5,0.625,0.35294117647058826,0.0
0,0.32323232323232326,0.5834798446103151,49,0.0,0.0,0.125
0,0.010101010101010102,0.5623980123595861,69,0.375,0.0,0.25
0,0.5454545454545454,0.6168265131017929,66,0.125,0.7058823529411765,0.5
0,0.5656565656565656,0.45742048911956373,76,0.625,0.0,0.625
0,0.31313131313131315,0.7540031793824418,81,0.5,0.23529411764705882,0.75
0,0.26262626262626265,0.768673607967406,33,0.625,0.0,0.5
1,0.0707070707070707,0.8700506385084275,65,0.125,0.058823529411764705,0.25
0,0.6060606060606061,0.6973901691810458,9,0.0,0.058823529411764705,0.125
1,0.9292929292929293,0.5075641929948309,74,0.0,0.47058823529411764,0.5
0,0.9393939393939394,0.7973091054565361,41,0.0,0.058823529411764705,0.5
0,0.08080808080808081,0.40300778001200166,79,0.625,0.0,0.0
0,0.8181818181818182,0.6596481623801151,81,0.875,0.0,0.625
1,0.21212121212121213,0.5757261519997473,22,0.375,0.23529411764705882,0.125
1,0.9696969696969697,0.710844641898365,12,0.0,0.0,0.75
0,0.7878787878787878,0.31469569520039586,81,0.0,0.17647058823529413,0.25
1,0.8686868686868687,0.7405592344215525,63,0.0,0.058823529411764705,0.125
1,0.010101010101010102,0.9629054502195037,55,0.625,0.058823529411764705,0.0
0,0.6262626262626263,0.9239895985766473,44,0.0,0.058823529411764705,0.625
1,0.6868686868686869,0.8998968279869877,6,0.875,0.058823529411764705,0.25
1,0.7070707070707071,0.4274111194163412,76,0.0,0.0,0.375
0,0.21212121212121213,0.5521176582058598,8,0.625,0.0,0.375
1,0.7474747474747475,0.9729647214882037,18,0.0,0.47058823529411764,0.5
0,0.6262626262626263,0.7347742322633624,66,0.5,0.0,0.125
1,0.2222222222222222,0.6661069409498142,45,0.75,0.0,0.25
0,0.8787878787878788,0.9330750523755882,45,0.375,0.8235294117647058,0.125
1,0.4444444444444444,0.8254971732973986,42,0.625,0.5294117647058824,0.5
0,0.2727272727272727,0.9643477528503901,52,0.25,0.47058823529411764,0.625
0,0.9595959595959596,0.44703485740153914,46,0.0,0.23529411764705882,0.625
1,0.898989898989899,0.36699232526556264,47,0.0,0.5294117647058824,0.125
0,0.41414141414141414,0.32296524787602515,13,0.625,0.058823529411764705,0.25
1,0.41414141414141414,0.8212386958215335,49,0.125,0.8235294117647058,0.5
1,0.21212121212121213,0.9690168128270185,21,0.375,0.6470588235294118,0.75
0,0.5959595959595959,0.8336509206522998,98,0.0,0.058823529411764705,0.0
0,0.6464646464646465,0.7145293566488046,67,0.625,0.058823529411764705,0.75
0,0.3838383838383838,0.766968111425774,82,1.0,0.0,0.375
0,0.7070707070707071,0.8280448903534168,23,0.5,0.23529411764705882,0.25
0,0.25252525252525254,0.463558171118153,73,0.5,0.058823529411764705,0.5
0,0.030303030303030304,0.880257298367145,59,0.75,0.17647058823529413,0.0
0,0.7070707070707071,0.8096950108962279,8,1.0,0.058823529411764705,0.375
1,0.29292929292929293,0.8983808310610926,78,0.125,0.5294117647058824,0.5
1,0.8888888888888888,0.4924621263962437,13,0.0,0.17647058823529413,0.25
0,0.20202020202020202,0.5366050091065093,18,0.625,0.058823529411764705,0.25
0,0.5858585858585859,0.41476728394411866,44,0.25,0.0,0.625
0,0.7070707070707071,0.2941191952582985,94,0.25,0.0,0.5
0,0.4444444444444444,0.9344068135639614,81,0.875,0.058823529411764705,0.5
0,0.8787878787878788,0.5308621179740386,83,0.125,0.0,0.25
0,0.0,0.7531662227462705,63,0.375,0.0,0.75
0,0.9696969696969697,0.44978260182972407,4,0.0,0.5294117647058824,0.625
0,0.7575757575757576,0.6012033225599293,33,0.125,0.5294117647058824,0.375
1,0.1414141414141414,0.8481160579868824,69,0.5,0.0,0.0
0,0.08080808080808081,0.9826713129165043,86,0.375,0.058823529411764705,0.0
1,0.5858585858585859,0.5542969037868339,75,0.125,0.0,0.25
0,0.050505050505050504,0.7022013538694769,47,0.25,0.0,0.625
1,0.7070707070707071,0.2970511754240054,23,0.25,0.0,0.5
0,0.494949494949495,0.718345668354617,72,0.625,0.17647058823529413,0.25
1,0.6060606060606061,0.9998473475317675,20,0.25,0.0,0.5
0,0.25252525252525254,0.8630970553865266,48,0.875,0.058823529411764705,0.5
1,0.47474747474747475,0.2745217766641751,17,0.0,0.0,0.25
1,0.5353535353535354,0.7670523334772127,62,0.75,0.7058823529411765,0.75
1,0.24242424242424243,0.9897880762630675,61,0.625,0.058823529411764705,0.5
0,0.46464646464646464,0.673307926347816,3,0.75,0.5294117647058824,0.125
0,0.7070707070707071,0.91651489151147,31,0.875,0.058823529411764705,0.0
1,0.5353535353535354,0.760572499394654,10,0.0,0.8235294117647058,0.25
1,0.6363636363636364,0.4076347289629107,47,0.875,0.0,0.5
0,0.24242424242424243,0.45331992799014603,44,0.0,0.058823529411764705,0.625
0,0.050505050505050504,0.5266825986713971,49,0.375,0.058823529411764705,0.25
1,0.0707070707070707,0.35102698263972965,50,0.0,0.47058823529411764,0.75
0,0.7171717171717171,0.39319064714118773,41,0.125,0.058823529411764705,0.625
1,0.23232323232323232,0.3455262299051449,50,0.375,0.23529411764705882,0.5
0,0.0,0.3222967353427311,81,0.375,0.058823529411764705,0.625
0,0.020202020202020204,0.7291997852337688,87,0.625,0.0,0.375
0,0.7272727272727273,0.8022413593439102,4,0.0,0.058823529411764705,0.375
1,0.18181818181818182,0.8304136355501279,84,0.125,0.0,0.375
1,0.1111111111111111,0.8757040437112447,59,0.25,0.35294117647058826,0.375
0,0.9595959595959596,0.35387474075399794,30,0.0,0.058823529411764705,0.75
1,0.20202020202020202,0.8483055576026193,88,0.25,0.0,0.375
0,0.5858585858585859,0.8982650257403645,70,0.625,0.058823529411764705,0.75
0,0.6767676767676768,0.850884857927927,36,0.625,0.0,0.125
1,0.43434343434343436,0.5159442871129734,18,0.625,0.5294117647058824,0.625
1,0.36363636363636365,0.26596271068672556,19,0.0,0.0,0.625
1,0.020202020202020204,0.9222735742785855,43,0.5,0.47058823529411764,0.375
0,0.35353535353535354,0.5143914430395738,48,0.25,0.0,0.75
0,0.8181818181818182,0.7475391369345279,81,0.375,0.17647058823529413,0.375
1,0.8484848484848485,0.8776832619200522,76,0.0,0.0,0.25
0,0.18181818181818182,0.32978723404255317,13,0.375,0.0,0.125
0,0.5454545454545454,0.9451082779748807,4,0.75,0.47058823529411764,0.375
0,0.98989898989899,0.2730163074947098,81,0.0,0.7058823529411765,0.75
0,0.7575757575757576,0.4542568983124006,42,0.5,0.5294117647058824,0.375
0,0.98989898989899,0.3423152641940476,23,0.0,0.0,0.375
1,0.9494949494949495,0.3652236621853517,25,0.375,0.0,0.125
1,0.24242424242424243,0.3723298977754851,63,0.0,0.29411764705882354,0.25
0,0.47474747474747475,0.9890721888258394,89,0.0,0.35294117647058826,0.125
0,0.40404040404040403,0.6106151368081948,55,0.25,0.058823529411764705,0.375
1,0.6868686868686869,0.45816795982608144,4,0.0,0.5294117647058824,0.0
0,0.18181818181818182,0.952530346257909,74,0.0,0.11764705882352941,0.125
0,0.8383838383838383,0.6080674197521766,82,0.625,0.0,0.625
1,0.3434343434343434,0.40520808110583556,46,0.875,0.058823529411764705,0.25
1,0.8181818181818182,0.26739448556118206,56,0.0,0.5882352941176471,0.5
0,0.6161616161616161,0.7703685767526083,43,0.0,0.058823529411764705,0.25
0,0.7777777777777778,0.42696368976807353,61,0.625,0.29411764705882354,0.25
1,0.5252525252525253,0.42429490351311233,20,0.125,0.058823529411764705,0.625
1,0.40404040404040403,0.905118595176182,11,0.125,0.058823529411764705,0.625
1,0.9393939393939394,0.836988219440555,26,0.0,0.47058823529411764,0.625
0,0.45454545454545453,0.933643551222799,96,0.625,0.058823529411764705,0.125
0,0.8383838383838383,0.9877298998810363,3,0.0,0.058823529411764705,0.0
1,0.23232323232323232,0.493967595565709,25,0.875,0.0,0.75
1,0.15151515151515152,0.689889142724794,92,0.625,0.0,0.75
1,0.797979797979798,0.7692105235453273,20,0.375,0.35294117647058826,0.625
1,0.8080808080808081,0.44464505669196835,79,0.125,0.058823529411764705,0.5
0,0.35353535353535354,0.7605514438817943,15,0.375,0.0,0.375
0,0.3939393939393939,0.8350511122574669,78,0.625,0.11764705882352941,0.5
1,0.04040404040404041,0.5089801762346426,28,0.375,0.0,0.375
0,0.8383838383838383,0.6817090759788181,93,0.625,0.23529411764705882,0.75
0,0.9494949494949495,0.6027666943897586,39,0.625,0.0,0.375
0,0.3333333333333333,0.5758472211986904,17,0.0,0.058823529411764705,0.125
0,0.12121212121212122,0.7844810342467917,96,0.0,0.5882352941176471,0.5
0,0.7777777777777778,0.3487635150073168,13,0.875,0.058823529411764705,0.125
0,0.48484848484848486,0.6226378346510575,69,0.125,0.47058823529411764,0.375
1,0.9797979797979798,0.6775821954583259,58,0.0,0.23529411764705882,0.5
0,0.2828282828282828,0.9384705275458747,91,0.0,0.23529411764705882,0.75
0,1.0,0.7589249055133861,74,1.0,0.4117647058823529,0.125
1,0.2727272727272727,0.4341330918967859,31,0.0,0.5294117647058824,0.25
0,0.9595959595959596,0.8370092749534147,84,0.875,0.35294117647058826,0.125
0,0.06060606060606061,0.4009180203606809,83,0.0,0.35294117647058826,0.125
1,0.18181818181818182,0.40991398822996833,49,0.5,0.35294117647058826,0.5
1,0.42424242424242425,0.281048985650668,89,0.0,0.35294117647058826,0.375
1,0.5050505050505051,0.8890585027424805,41,0.0,0.5294117647058824,0.75
1,0.8686868686868687,0.6786033878320191,7,0.75,0.29411764705882354,0.5
1,0.696969696969697,0.9741701495994188,49,0.875,0.29411764705882354,0.375
1,0.23232323232323232,0.695795214081927,76,0.0,0.5882352941176471,0.25
0,0.8282828282828283,0.43195384631581163,46,0.625,0.4117647058823529,0.0
0,0.9797979797979798,0.7033278238074684,58,0.0,0.4117647058823529,0.375
1,0.42424242424242425,0.49924726541526737,64,0.0,0.4117647058823529,0.625
0,0.7575757575757576,0.40254982260730415,5,0.125,0.29411764705882354,0.5
0,0.1414141414141414,0.4982523924326487,9,0.625,0.47058823529411764,0.0
1,0.030303030303030304,0.3207438912693316,30,0.125,0.47058823529411764,0.0
1,0.16161616161616163,0.4171991956794088,82,0.625,0.35294117647058826,0.125
0,0.45454545454545453,0.661548422415699,36,0.375,0.29411764705882354,0.125
0,0.23232323232323232,0.6736237590407108,56,0.0,0.058823529411764705,0.5
1,0.3838383838383838,0.4005969237895712,62,0.5,0.5294117647058824,0.25
0,0.45454545454545453,0.6039826502574036,96,0.0,0.0,0.5
0,0.8282828282828283,0.8316611746870625,92,0.0,0.058823529411764705,0.0
1,0.7373737373737373,0.49367808226388876,44,0.375,0.17647058823529413,0.0
1,0.36363636363636365,0.3957278364407761,41,0.375,0.058823529411764705,0.75
1,0.13131313131313133,0.9225841430932654,81,0.625,0.058823529411764705,0.375
0,0.9696969696969697,0.5225083432469706,100,0.625,0.47058823529411764,0.0
0,0.8383838383838383,0.2768273553223073,3,0.625,0.0,0.375
1,0.3333333333333333,0.8999073557434175,75,0.0,0.0,0.375
1,0.6868686868686869,0.7110236137576721,60,0.25,0.058823529411764705,0.5
1,0.8888888888888888,0.8796572162506449,34,0.875,0.0,0.0
0,0.8787878787878788,0.9719172097234359,12,0.125,0.058823529411764705,0.625
0,0.8888888888888888,0.9073294240264457,80,0.0,0.35294117647058826,0.625
0,0.43434343434343436,0.6540684514723067,67,1.0,0.058823529411764705,0.75
0,0.6464646464646465,0.47360165075220817,92,0.0,0.5882352941176471,0.625
1,0.9696969696969697,0.3568856790929285,42,0.375,0.058823529411764705,0.625
0,0.7272727272727273,0.9268320928127007,70,0.125,0.058823529411764705,0.75
1,0.48484848484848486,0.8817890869276849,27,0.0,0.11764705882352941,0.75
0,0.6464646464646465,0.4101298072367798,11,0.0,0.058823529411764705,0.625
0,0.08080808080808081,0.30322570457009906,81,0.125,0.0,0.125
0,0.5252525252525253,0.45461484203101477,70,0.25,0.058823529411764705,0.75
1,0.030303030303030304,0.4941886784507354,39,0.625,0.058823529411764705,0.125
0,0.4444444444444444,0.6900470590712413,62,0.0,0.23529411764705882,0.0
1,0.1414141414141414,0.4591259856611957,14,0.625,0.47058823529411764,0.375
0,0.5050505050505051,0.616273805889227,45,0.125,0.058823529411764705,0.125
1,0.5353535353535354,0.7944508195858381,1,0.625,0.058823529411764705,0.125
0,0.31313131313131315,0.7863128638655816,100,0.875,0.0,0.25
0,0.31313131313131315,0.7298051312284839,94,0.25,0.23529411764705882,0.25
1,0.9797979797979798,0.7816490677671681,42,0.125,0.23529411764705882,0.75
1,0.2727272727272727,0.4456294019181572,66,0.875,0.23529411764705882,0.625
1,0.020202020202020204,0.5875435585922284,99,0.875,0.35294117647058826,0.5
1,0.8181818181818182,0.5724941307757904,60,0.0,0.4117647058823529,0.625
1,0.6464646464646465,0.9801499152515607,73,0.0,0.5882352941176471,0.5
0,0.1111111111111111,0.7751481781717499,59,0.875,0.5882352941176471,0.125
0,0.7878787878787878,0.7000063166538579,67,0.625,0.4117647058823529,0.75
1,0.7272727272727273,0.7848021308179014,39,0.25,0.47058823529411764,0.0
1,0.36363636363636365,0.862460126122522,84,0.125,0.29411764705882354,0.75
1,0.9797979797979798,0.6199637845178814,67,0.0,0.29411764705882354,0.5
1,0.8888888888888888,0.6926421510311938,18,0.0,0.4117647058823529,0.25
0,0.21212121212121213,0.6522155663406571,91,0.0,0.4117647058823529,0.5
0,0.6262626262626263,0.472701527577458,88,0.0,0.29411764705882354,0.375
1,0.7373737373737373,0.9131038984282059,57,0.375,0.5882352941176471,0.5
0,0.3434343434343434,0.2931453777885395,4,1.0,0.23529411764705882,0.625
0,0.5050505050505051,0.5499015654773811,72,0.0,0.29411764705882354,0.0
1,0.3939393939393939,0.5285933864634108,19,0.0,0.29411764705882354,0.375
0,0.8282828282828283,0.3313663975070273,47,0.875,0.47058823529411764,0.125
1,0.3939393939393939,0.6240538178908692,1,0.875,0.23529411764705882,0.625
0,0.13131313131313133,0.7404855401265437,49,0.0,0.35294117647058826,0.75
0,0.6868686868686869,0.397743901797088,87,0.625,0.29411764705882354,0.25
0,0.7777777777777778,0.7754008443260657,50,0.625,0.35294117647058826,0.625
0,0.35353535353535354,0.5888753197806016,30,0.125,0.5882352941176471,0.0
1,0.050505050505050504,0.594207628412309,43,0.625,0.0,0.625
0,0.47474747474747475,0.63833471948793,58,0.25,0.058823529411764705,0.0
0,0.48484848484848486,0.7975775632454968,93,0.0,0.4117647058823529,0.125
0,0.3434343434343434,0.5550654300062113,40,0.0,0.0,0.5
0,0.20202020202020202,0.48452946192636887,91,0.625,0.058823529411764705,0.0
1,0.6161616161616161,0.5262825439270638,94,0.625,0.5882352941176471,0.0
1,0.16161616161616163,0.4421815616873888,68,0.0,0.5294117647058824,0.625
1,0.020202020202020204,0.5837061913735564,95,0.5,0.058823529411764705,0.125
0,0.5252525252525253,0.43415414740964553,95,0.5,0.5882352941176471,0.0
1,1.0,0.7352848284502089,20,0.625,0.058823529411764705,0.375
0,0.8484848484848485,0.9599945255666565,62,0.375,0.0,0.625
0,0.5858585858585859,0.6283280870013791,94,0.25,0.23529411764705882,0.125
0,0.9191919191919192,0.28313348142377376,57,0.125,0.0,0.125
0,0.010101010101010102,0.4755440218135113,92,0.125,0.0,0.125
0,0.6767676767676768,0.6229694589785971,94,0.25,0.058823529411764705,0.75
1,0.5656565656565656,0.723404255319149,87,0.0,0.0,0.125
0,0.6262626262626263,0.5631402191878889,53,0.375,0.058823529411764705,0.75
0,0.12121212121212122,0.5186604482718687,52,0.125,0.0,0.625
0,0.3838383838383838,0.6360080853169381,24,0.5,0.5294117647058824,0.75
0,0.5151515151515151,0.30533651973427944,83,0.5,0.058823529411764705,0.5
1,0.20202020202020202,0.5629244001810774,73,0.0,0.058823529411764705,0.0
1,0.43434343434343436,0.6831566424879194,31,0.375,0.058823529411764705,0.125
1,0.9393939393939394,0.6396296335287986,90,0.25,0.0,0.625
0,0.5454545454545454,0.42071546632697104,30,0.625,0.0,0.25
1,0.23232323232323232,0.5900228452314528,74,0.625,0.4117647058823529,0.75
0,0.010101010101010102,0.7298682977670629,27,0.0,0.17647058823529413,0.375
0,0.6464646464646465,0.7727057386800299,90,0.625,0.47058823529411764,0.25
0,0.5555555555555556,0.3949645740996136,30,0.25,0.29411764705882354,0.5
0,0.8585858585858586,0.7894185520123806,78,0.5,0.0,0.625
0,0.20202020202020202,0.6572057228883953,39,0.625,0.29411764705882354,0.5
1,0.7373737373737373,0.8150431111625801,42,0.5,0.47058823529411764,0.375
0,0.5353535353535354,0.7668312505921863,55,0.5,0.0,0.0
0,0.0707070707070707,0.7230147283312454,89,0.0,0.47058823529411764,0.75
0,0.5050505050505051,0.7193615968500953,48,0.375,0.058823529411764705,0.25
0,0.12121212121212122,0.33338246286333917,99,0.0,0.0,0.625
1,0.37373737373737376,0.33106109257056227,29,0.5,0.058823529411764705,0.5
1,0.7878787878787878,0.8607177824333856,89,0.125,0.5294117647058824,0.125
1,0.29292929292929293,0.7681788034152042,40,1.0,0.5882352941176471,0.125
0,0.5454545454545454,0.6275753524166465,58,0.875,0.5882352941176471,0.75
1,0.898989898989899,0.6710339309589733,18,0.125,0.5882352941176471,0.125
0,0.25252525252525254,0.7166559634476297,98,0.0,0.35294117647058826,0.625
0,0.1414141414141414,0.40006000821165,46,0.0,0.4117647058823529,0.25
0,0.12121212121212122,0.4468243022729426,24,0.625,0.35294117647058826,0.125
0,0.18181818181818182,0.4359122827334267,1,0.0,0.35294117647058826,0.125
1,0.7474747474747475,0.2698263972964722,43,0.375,0.29411764705882354,0.5
1,0.21212121212121213,0.8399675745101961,42,0.625,0.29411764705882354,0.5
1,0.09090909090909091,0.6852832492867446,88,0.0,0.5294117647058824,0.75
0,0.494949494949495,0.9314643056418247,57,0.0,0.29411764705882354,0.625
1,0.5858585858585859,0.45220924968679926,99,0.0,0.29411764705882354,0.375
0,0.16161616161616163,0.3991651489151147,5,0.625,0.5882352941176471,0.75
0,0.5555555555555556,0.6476938949540464,56,0.25,0.4117647058823529,0.25
0,0.31313131313131315,0.8485950709044395,10,0.875,0.5294117647058824,0.0
0,0.5959595959595959,0.43006937791487254,27,1.0,0.35294117647058826,0.375
0,0.25252525252525254,0.9108772779432975,3,0.0,0.47058823529411764,0.625
1,0.6363636363636364,0.6652489288007832,90,0.0,0.35294117647058826,0.0
0,0.6060606060606061,0.6748555065430006,27,0.625,0.35294117647058826,0.5
0,0.41414141414141414,0.9546306336656595,73,0.0,0.5882352941176471,0.25
0,0.8484848484848485,0.5154968574647057,70,0.625,0.5294117647058824,0.75
1,0.7272727272727273,0.7708002147662312,25,0.0,0.35294117647058826,0.0
0,0.9797979797979798,0.6618326718393043,41,0.0,0.35294117647058826,0.375
0,0.43434343434343436,0.6985219029972523,70,0.625,0.29411764705882354,0.125
0,0.6363636363636364,0.6111099413603966,8,0.0,0.29411764705882354,0.0
0,0.0707070707070707,0.7146925368734669,42,0.0,0.5294117647058824,0.5
1,0.5454545454545454,0.7180824744438713,45,0.625,0.5294117647058824,0.625
1,0.2727272727272727,0.4252318738353669,82,0.0,0.5294117647058824,0.25
1,0.2828282828282828,0.9610788844789286,60,0.5,0.35294117647058826,0.625
0,0.8484848484848485,0.7557192036805036,48,0.0,0.4117647058823529,0.125
1,0.7171717171717171,0.45220924968679926,85,0.375,0.29411764705882354,0.375
0,0.8888888888888888,0.7359217577142135,99,0.375,0.23529411764705882,0.375
0,0.7575757575757576,0.4067346057881605,24,0.0,0.47058823529411764,0.0
0,0.9696969696969697,0.5578026466779664,65,0.25,0.23529411764705882,0.5
0,0.8383838383838383,0.6614589364860455,19,0.25,0.5882352941176471,0.375
0,0.8686868686868687,0.5181972269889564,76,0.375,0.4117647058823529,0.375
1,0.6060606060606061,0.9448819312116394,9,0.0,0.23529411764705882,0.25
0,0.050505050505050504,0.31885942286839253,14,0.25,0.29411764705882354,0.125
0,0.6565656565656566,0.39839662269573733,19,1.0,0.4117647058823529,0.25
0,0.494949494949495,0.4493983387200354,45,0.0,0.47058823529411764,0.5
0,0.7878787878787878,0.6771558213229179,19,1.0,0.29411764705882354,0.625
1,0.25252525252525254,0.9595628875530335,78,0.0,0.4117647058823529,0.5
0,0.050505050505050504,0.6564161411561582,94,0.0,0.5882352941176471,0.25
0,0.5858585858585859,0.6728973438470528,2,0.0,0.4117647058823529,0.75
0,0.8080808080808081,0.9415288407887396,97,0.0,0.47058823529411764,0.375
0,0.9494949494949495,0.9666743870213819,51,0.0,0.29411764705882354,0.5
1,0.6262626262626263,0.5964289850190027,4,0.5,0.29411764705882354,0.625
1,0.20202020202020202,0.44220788107846337,77,0.0,0.47058823529411764,0.375
1,0.8585858585858586,0.4514196679545622,35,0.875,0.5882352941176471,0.375
0,0.7272727272727273,0.332298103951067,45,0.25,0.47058823529411764,0.75
1,0.9595959595959596,0.36938738985334835,6,0.5,0.5882352941176471,0.625
0,0.9797979797979798,0.8955593923378988,42,0.25,0.29411764705882354,0.5
